0.010016141707434263,0.010013927178297036,0.009912468929816743,0.009912654122247034,0.009751760904765124,0.009747590042486907,0.009661584281802492,0.009657908184026506,0.00978494467323155,0.009790459827004657,0.009765765722800086,0.009770409092713485,0.009412639528941339,0.009379088347007583,0.008953426954028693,0.008978685206032715,0.008930878203232306,0.008949016494920303,0.009676152875371467,0.009659850034484383,0.010340029983334942,0.010340671806988352,0.01038518096062491,0.010386105931501188,0.010491150481281705,0.010492491973880701,0.010244073403350753,0.010264695998906885
0.01001807824764566,0.010017679997956717,0.00990612591237661,0.009906063609019135,0.009726027903063301,0.009720082954387834,0.009642927921477968,0.009624794034997202,0.009818939119887293,0.009834676201947418,0.009841967907217893,0.009936651788462744,0.00946363280572235,0.009433147294844844,0.008875458973034595,0.008956497720763644,0.008880232736361238,0.008942300698860723,0.00976947555414564,0.009752471013233515,0.010510683538009982,0.010434319689327298,0.010401762675843461,0.010401210642095086,0.010549686122516277,0.010548115016905142,0.01026645607639788,0.010271761067112785
0.00990519122084991,0.009904207106448076,0.00977184192817348,0.009769989265355827,0.009768231571077101,0.009733123538624686,0.009909666784316063,0.009787337574000252,0.010138236336456614,0.010047446634163536,0.01001824201950427,0.009696000809705283,0.008116451152304463,0.007978311405704461,0.006471742950749503,0.006814023970384839,0.0070601595809842415,0.007121039220243807,0.009159982380200743,0.00924811273934517,0.010477366073313895,0.01051460981692629,0.010530991933040348,0.010479230046308413,0.01036463601743073,0.01027744257518651,0.01031912839602379,0.01028928298873507
0.009905084743535894,0.009904822504946108,0.009768793207912142,0.009768406384481992,0.00977829881939322,0.00970817608875481,0.009724486184267493,0.009408829856237741,0.009575336147736748,0.009111566102655448,0.008899292611258625,0.008569867009539786,0.005797099700716197,0.00462555320408225,0.003053610455981025,0.003772577656195928,0.0033904894238539983,0.005516947800000662,0.008578909414826027,0.009152525207163814,0.009718018355417458,0.010097952330884894,0.010110175585372755,0.010329217753315145,0.010270197411546037,0.010249051835920087,0.010304597481741224,0.010288643263141625
0.00997570801543087,0.009977630691039496,0.010056554264330803,0.010051307244190013,0.010260389584411318,0.010085543171809543,0.010551497613845601,0.010492116810418464,0.010899489728837652,0.010262785478647271,0.008874678549506482,0.008324769965900312,0.0072430034033031995,0.00687508680365237,0.006177534488058966,0.006488957509719785,0.006799677964280508,0.007215836760957187,0.008163289074252535,0.008417327058460775,0.00799827469214529,0.008465832917696307,0.008277165365747793,0.008231030872089155,0.008435530248500417,0.008165650577060273,0.009649765202580391,0.009630118733695105
0.009976036964527441,0.009980606415118961,0.010075888690660041,0.01009056506380938,0.01034098167620459,0.010212608667040796,0.010476922741827705,0.010396659005423544,0.0095914656729434,0.008749280402720827,0.0073902781891977505,0.00842649300872271,0.009522256858754805,0.009848895632731709,0.009752698401079715,0.008472986861028261,0.0072688845024244915,0.005871722245861132,0.005877056231305406,0.006549247976270713,0.007072975383153021,0.008445983602994032,0.008204038289818883,0.008275217378649917,0.00836742463315811,0.008170157184932945,0.009619731485107995,0.009619001905182386
0.010180591080925326,0.010180644037828755,0.010265720065789907,0.010301218984169448,0.00957031862766587,0.009658508672570721,0.008769084278557826,0.008304575004045918,0.004224066846026338,0.003841866798164492,0.0043092934475922814,0.0066214960488653165,0.008703029379471358,0.00947621706490085,0.00895824586546593,0.00953897821642817,0.008798200317669536,0.006898990597590205,0.0020209511388366444,0.004545595048476153,0.002652342880113287,0.003530530090276015,0.0034054309645840807,0.004271330447564068,0.005657360981961588,0.005483869346236005,0.008389868748343368,0.008478278955274587
0.010179918005460026,0.010177432434658792,0.010263910694628548,0.01027582984227988,0.009351422474692388,0.009367176316000701,0.00772125021084949,0.006729127247834328,0.0032941748556891536,0.004763580431116455,0.0070046081084050825,0.008258226022585961,0.00873814789885705,0.009648707280317663,0.009737753226355863,0.010711999941236509,0.008720339856762644,0.00765956841949148,0.0033102883760860323,0.004913574314797273,0.0019894479978199123,0.0026032228756419132,0.002468488529547181,0.003267062755583866,0.005539914535953034,0.005576437332986862,0.008432374346396782,0.0084852166243289
0.01001449666951677,0.01000928717638947,0.008913347093518353,0.008965394442023683,0.0067698462731607826,0.006316648218481508,0.0022700629674463086,0.0003987748149249638,-0.0009061949683014424,0.000580064408799121,0.002635118551692381,0.004693662714908037,0.00419088409947475,0.00458175069957003,0.005417516936753751,0.011267966885319516,0.011439385793307522,0.01208734499008239,0.009543977983056185,0.01000509560381856,0.005420929185361153,0.004535317816443514,0.005308676794474887,0.005240077396060843,0.006681195787451859,0.006300242928093737,0.008507373679357576,0.008640334091690382
0.010014050929634595,0.010003225621975876,0.008969842362661727,0.009116621138228425,0.007919334948491435,0.00771081575314974,0.004416727002809443,0.003604604516925241,0.00205288937092675,0.004090852700890448,0.005002945581770676,0.004755403656695253,0.005117140087584419,0.006646727078752551,0.012968496801073258,0.015023861085718541,0.011343401958371397,0.012221238255571136,0.011122924381387761,0.010334508421350003,0.005137251251123081,0.005029639842737397,0.005534693660584473,0.005159457624020351,0.006744305230926917,0.006420154833820917,0.008582883564259,0.008686075422462724
