0.011296273544229475,0.01143110185241958,0.008877728386619084,0.008078062422008194,0.007422830656910449,0.012582306167804104,0.01321811470473425,0.013636234304982252,0.005945168241228425,0.008709853883744
0.011165389884911859,0.010860078924056472,0.0002771835989273493,0.010044150725947882,0.015407787015709397,0.01754984755124848,0.021978953021295503,0.01210496252673503,-0.012803360066766597,-0.0034153066999413986
0.00965301459046907,0.009571668370802717,0.012158219646387981,0.015919346094798323,0.02709948699075333,0.019160681961510585,0.012773781450061498,0.013406287630540187,-0.006474854106663092,-0.0052640433399471775
0.007558452569779865,0.008189751005369453,0.019430583205062135,0.02254466872866754,0.02493875812478993,0.00896822489924325,0.010247538036108852,0.007827279016317473,-0.006677648418361318,-0.00544099364885164
0.015670863329546775,0.01783684764018641,0.018648510105071296,0.013014384408573117,0.0019204848495028178,-0.004489983621811557,0.008863461594617142,0.010844746603486478,0.009349603945501356,0.01088360246287767
0.008980775599305662,0.008447267867854205,0.013875161772453803,0.016874603788144527,0.012933494245828197,0.010198928773812663,0.00935448857560702,0.011086974122758976,0.010251956448811767,0.011064843872534109
0.016494378913190895,0.013790677430480312,0.011209702834107401,0.0018099611433701728,0.008336127728469452,0.011367521926021973,0.017774789079164695,0.02752518718302554,0.010757646696045358,0.011870975627687338
0.015600445281280984,0.011799310983234402,0.011277475715053206,0.008496149841273608,0.011802548272229858,0.011489148152542357,0.018369516022706436,0.025338285529827087,-0.0013624935211271607,-0.0002786469414196307
0.009867171520265486,0.006736158096113803,0.008243158361613089,0.009294523982160999,0.007037090657648333,0.007319435360523147,0.0086023075690748,0.009166980807540262,0.008433654835929035,0.00899334235155735
0.01210499320455677,0.013083386846919221,0.004167928756135656,0.004378725013563639,0.0065951641923156345,0.006119994219736709,0.012941101991286473,0.012617544021062615,0.013839830872524137,0.015176352202420005
