0.011582654528534322,0.011458264390473871,0.009074165352294553,0.03693094082439107,0.03243943119754339,0.02881348857045082,0.024986501739842282,0.021988962443437114,-0.003950035362359431,0.0004211995629353192
0.01596006254596078,0.01871786479388933,0.01257135843764656,0.02750991186587137,0.03602710360125848,0.028327713357702365,0.03749786669219435,0.06794661886508226,0.01246588801571302,0.02916735318602883
0.001597129751071155,-0.0007741380501494011,0.03950866976972224,0.011060833156949081,0.01849844017222731,0.05380125988431759,0.024847297248729458,0.04213345907073306,0.025806890829066727,-0.01416051304577941
0.007637792030506078,0.015655329455457334,0.015532566281489146,-0.010024885833426343,0.026061580574937675,0.051697929797692985,0.010498323364101341,0.0009358242201806652,0.018750698278075514,0.019957142930770912
0.0175459738982119,0.0036477014567016376,0.10204523585411521,0.07950216398904862,0.056354243980050935,0.10657938953157896,0.016425365617056046,0.03555286236131031,0.052708335764919075,0.04842443287031539
0.023381326485123314,0.013063685936488404,0.05379298589107828,0.01773834619225377,0.02708919460831316,0.07452851435670946,0.0041920596984783495,0.026061907024398458,0.045898070662496696,0.027423981990644632
0.018143113792993076,0.02069657875746485,0.05823594979349366,0.042483659902502045,0.04205522337854981,0.0006037118552626126,-0.03282979847469693,-0.018394607909612264,0.02464849145675813,0.02059803689162257
0.021986302126292878,0.0010672550400311306,0.006027715412125359,0.01543845375364655,0.06259261839537066,0.06084621632518706,0.009493906620916315,-0.007936594095240035,0.020612849989137465,0.05366331741729121
0.043262996456126086,0.024983028380249128,-0.013971181641833839,0.037635566809997335,0.03413951267203349,0.018195252233543138,0.006540687544139059,0.009990463112615628,0.030665324842993412,0.013666028722563324
0.01776561946620281,0.030697934504820817,-0.013680998782709532,-0.007187324385491739,-0.008117886529005374,0.010346489814911649,-0.012594039983613895,-0.00011384603520952195,0.005721257289738415,0.01704320305607327
